"Begin Time - msec","End Time - msec","Duration - msec","master_segm","File","File Path"
26059,28417,2358,"segm_11","antwerp5b_run1_segm.eaf"
33940,35656,1716,"segm_12","antwerp5b_run1_segm.eaf"
35656,38701,3045,"segm_13","antwerp5b_run1_segm.eaf"
39671,43641,3970,"segm_14","antwerp5b_run1_segm.eaf"
46582,49761,3179,"segm_15","antwerp5b_run1_segm.eaf"
49761,51174,1413,"segm_16","antwerp5b_run1_segm.eaf"
51174,52611,1437,"segm_17","antwerp5b_run1_segm.eaf"
52611,56753,4142,"segm_18","antwerp5b_run1_segm.eaf"
57324,60543,3219,"segm_19","antwerp5b_run1_segm.eaf"

797,2440,1643,"segm_1","antwerp5b_run2_segm.eaf"
2440,4952,2512,"segm_2","antwerp5b_run2_segm.eaf"
4952,7452,2500,"segm_3","antwerp5b_run2_segm.eaf"
8714,10785,2071,"segm_4","antwerp5b_run2_segm.eaf"
10785,14309,3524,"segm_5","antwerp5b_run2_segm.eaf"
14309,16214,1905,"segm_6","antwerp5b_run2_segm.eaf"
16214,18619,2405,"segm_7","antwerp5b_run2_segm.eaf"
18952,23392,4440,"segm_8","antwerp5b_run2_segm.eaf"
23392,26452,3060,"segm_9","antwerp5b_run2_segm.eaf"
26452,30761,4309,"segm_10","antwerp5b_run2_segm.eaf"
30761,32702,1941,"segm_11","antwerp5b_run2_segm.eaf"
34595,36964,2369,"segm_12","antwerp5b_run2_segm.eaf"
36964,41607,4643,"segm_13","antwerp5b_run2_segm.eaf"
41607,42697,1090,"segm_14","antwerp5b_run2_segm.eaf"
42697,47697,5000,"segm_15","antwerp5b_run2_segm.eaf"
51604,54519,2915,"segm_16","antwerp5b_run2_segm.eaf"
54519,55703,1184,"segm_17","antwerp5b_run2_segm.eaf"
55703,58425,2722,"segm_18","antwerp5b_run2_segm.eaf"

4420,6200,1780,"segm_1","antwerp6a_run1_segm.eaf"
6960,11380,4420,"segm_2","antwerp6a_run1_segm.eaf"
11750,15406,3656,"segm_3","antwerp6a_run1_segm.eaf"
15406,18127,2721,"segm_4","antwerp6a_run1_segm.eaf"
18127,18930,803,"segm_5","antwerp6a_run1_segm.eaf"
18930,21459,2529,"segm_6","antwerp6a_run1_segm.eaf"
21459,27463,6004,"segm_7","antwerp6a_run1_segm.eaf"
27463,30316,2853,"segm_8","antwerp6a_run1_segm.eaf"
30316,31807,1491,"segm_9","antwerp6a_run1_segm.eaf"
31807,34864,3057,"segm_10","antwerp6a_run1_segm.eaf"
34864,35677,813,"segm_11","antwerp6a_run1_segm.eaf"
35677,38211,2534,"segm_12","antwerp6a_run1_segm.eaf"
38211,39898,1687,"segm_13","antwerp6a_run1_segm.eaf"
39898,40830,932,"segm_14","antwerp6a_run1_segm.eaf"
40830,42271,1441,"segm_15","antwerp6a_run1_segm.eaf"
42271,46024,3753,"segm_16","antwerp6a_run1_segm.eaf"
47673,51021,3348,"segm_17","antwerp6a_run1_segm.eaf"
55130,55979,849,"segm_18","antwerp6a_run1_segm.eaf"
55979,59608,3629,"segm_19","antwerp6a_run1_segm.eaf"
60543,62279,1736,"segm_20","antwerp6a_run1_segm.eaf"
63469,66214,2745,"segm_21","antwerp6a_run1_segm.eaf"
66214,67755,1541,"segm_22","antwerp6a_run1_segm.eaf"
67755,69112,1357,"segm_23","antwerp6a_run1_segm.eaf"
69112,70030,918,"segm_24","antwerp6a_run1_segm.eaf"
70030,71469,1439,"segm_25","antwerp6a_run1_segm.eaf"
71469,73285,1816,"segm_26","antwerp6a_run1_segm.eaf"
75677,77555,1878,"segm_27","antwerp6a_run1_segm.eaf"

5991,8228,2237,"segm_1","antwerp6a_run2_segm.eaf"
9423,10728,1305,"segm_2","antwerp6a_run2_segm.eaf"
10728,12245,1517,"segm_3","antwerp6a_run2_segm.eaf"
12245,15364,3119,"segm_4","antwerp6a_run2_segm.eaf"
15364,23847,8483,"segm_5","antwerp6a_run2_segm.eaf"
23847,26542,2695,"segm_6","antwerp6a_run2_segm.eaf"
28906,32991,4085,"segm_7","antwerp6a_run2_segm.eaf"
32991,35118,2127,"segm_8","antwerp6a_run2_segm.eaf"
35661,42070,6409,"segm_9","antwerp6a_run2_segm.eaf"
43966,45610,1644,"segm_10","antwerp6a_run2_segm.eaf"
45610,52508,6898,"segm_11","antwerp6a_run2_segm.eaf"
55830,59855,4025,"segm_12","antwerp6a_run2_segm.eaf"
59855,62008,2153,"segm_13","antwerp6a_run2_segm.eaf"
63305,64889,1584,"segm_14","antwerp6a_run2_segm.eaf"
65220,68779,3559,"segm_15","antwerp6a_run2_segm.eaf"
69985,72198,2213,"segm_16","antwerp6a_run2_segm.eaf"
72198,74358,2160,"segm_17","antwerp6a_run2_segm.eaf"
79294,83302,4008,"segm_18","antwerp6a_run2_segm.eaf"

1589,4610,3021,"segm_1","antwerp6b_run1_segm.eaf"
4610,5821,1211,"segm_2","antwerp6b_run1_segm.eaf"
5821,7221,1400,"segm_3","antwerp6b_run1_segm.eaf"
7221,7968,747,"segm_4","antwerp6b_run1_segm.eaf"
8800,10452,1652,"segm_5","antwerp6b_run1_segm.eaf"
10452,11789,1337,"segm_6","antwerp6b_run1_segm.eaf"
12610,15494,2884,"segm_7","antwerp6b_run1_segm.eaf"
18705,20052,1347,"segm_8","antwerp6b_run1_segm.eaf"
20052,23694,3642,"segm_9","antwerp6b_run1_segm.eaf"
24578,27621,3043,"segm_10","antwerp6b_run1_segm.eaf"
27621,30600,2979,"segm_11","antwerp6b_run1_segm.eaf"
31852,37073,5221,"segm_12","antwerp6b_run1_segm.eaf"
37736,39084,1348,"segm_13","antwerp6b_run1_segm.eaf"
44863,46547,1684,"segm_14","antwerp6b_run1_segm.eaf"
47621,49210,1589,"segm_15","antwerp6b_run1_segm.eaf"

441,6784,6343,"segm_1","antwerp6b_run2_segm.eaf"
6784,7939,1155,"segm_2","antwerp6b_run2_segm.eaf"
7939,11209,3270,"segm_3","antwerp6b_run2_segm.eaf"
12950,16966,4016,"segm_4","antwerp6b_run2_segm.eaf"
16966,19812,2846,"segm_5","antwerp6b_run2_segm.eaf"
19812,21458,1646,"segm_6","antwerp6b_run2_segm.eaf"
21458,22696,1238,"segm_7","antwerp6b_run2_segm.eaf"
22696,24364,1668,"segm_8","antwerp6b_run2_segm.eaf"
24364,27203,2839,"segm_9","antwerp6b_run2_segm.eaf"
27203,33203,6000,"segm_10","antwerp6b_run2_segm.eaf"
34974,37940,2966,"segm_11","antwerp6b_run2_segm.eaf"
37940,41296,3356,"segm_12","antwerp6b_run2_segm.eaf"
41296,45105,3809,"segm_13","antwerp6b_run2_segm.eaf"
45105,46224,1119,"segm_14","antwerp6b_run2_segm.eaf"
46224,46824,600,"segm_15","antwerp6b_run2_segm.eaf"
46824,49050,2226,"segm_16","antwerp6b_run2_segm.eaf"
49532,53805,4273,"segm_17","antwerp6b_run2_segm.eaf"
53805,55736,1931,"segm_18","antwerp6b_run2_segm.eaf"
55736,57064,1328,"segm_19","antwerp6b_run2_segm.eaf"
60068,61400,1332,"segm_20","antwerp6b_run2_segm.eaf"
61400,62385,985,"segm_21","antwerp6b_run2_segm.eaf"
66486,68981,2495,"segm_22","antwerp6b_run2_segm.eaf"
68981,70984,2003,"segm_23","antwerp6b_run2_segm.eaf"

8317,10317,2000,"segm_1","leuven1a_run1_segm.eaf"
12389,15985,3596,"segm_2","leuven1a_run1_segm.eaf"
15985,18330,2345,"segm_3","leuven1a_run1_segm.eaf"
19235,19933,698,"segm_4","leuven1a_run1_segm.eaf"
19933,21420,1487,"segm_5","leuven1a_run1_segm.eaf"
21420,22661,1241,"segm_6","leuven1a_run1_segm.eaf"
22661,23536,875,"segm_7","leuven1a_run1_segm.eaf"
23536,25448,1912,"segm_8","leuven1a_run1_segm.eaf"
35213,38338,3125,"segm_9","leuven1a_run1_segm.eaf"
43007,44080,1073,"segm_10","leuven1a_run1_segm.eaf"
55455,57316,1861,"segm_11","leuven1a_run1_segm.eaf"
57316,58375,1059,"segm_12","leuven1a_run1_segm.eaf"
58375,58955,580,"segm_13","leuven1a_run1_segm.eaf"
58955,59794,839,"segm_14","leuven1a_run1_segm.eaf"
59794,61375,1581,"segm_15","leuven1a_run1_segm.eaf"
61375,63617,2242,"segm_16","leuven1a_run1_segm.eaf"
66926,69000,2074,"segm_17","leuven1a_run1_segm.eaf"
69007,70948,1941,"segm_18","leuven1a_run1_segm.eaf"
71595,74242,2647,"segm_19","leuven1a_run1_segm.eaf"

150,3240,3090,"segm_1","leuven1a_run2_segm.eaf"
3240,5120,1880,"segm_2","leuven1a_run2_segm.eaf"
5121,9217,4096,"segm_3","leuven1a_run2_segm.eaf"
9217,11214,1997,"segm_4","leuven1a_run2_segm.eaf"
11214,16232,5018,"segm_5","leuven1a_run2_segm.eaf"
17017,18239,1222,"segm_6","leuven1a_run2_segm.eaf"
18239,20148,1909,"segm_7","leuven1a_run2_segm.eaf"
20148,23889,3741,"segm_8","leuven1a_run2_segm.eaf"
23889,25075,1186,"segm_9","leuven1a_run2_segm.eaf"
25075,25721,646,"segm_10","leuven1a_run2_segm.eaf"
25721,26607,886,"segm_11","leuven1a_run2_segm.eaf"
26607,28096,1489,"segm_12","leuven1a_run2_segm.eaf"
28096,32946,4850,"segm_13","leuven1a_run2_segm.eaf"
32946,34174,1228,"segm_14","leuven1a_run2_segm.eaf"
36247,38270,2023,"segm_15","leuven1a_run2_segm.eaf"
38270,39770,1500,"segm_16","leuven1a_run2_segm.eaf"
39770,43128,3358,"segm_17","leuven1a_run2_segm.eaf"
43128,46394,3266,"segm_18","leuven1a_run2_segm.eaf"

130,2024,1894,"segm_1","leuven1b_run1_segm.eaf"
2024,3393,1369,"segm_2","leuven1b_run1_segm.eaf"
3393,4838,1445,"segm_3","leuven1b_run1_segm.eaf"
4838,6264,1426,"segm_4","leuven1b_run1_segm.eaf"
6264,7852,1588,"segm_5","leuven1b_run1_segm.eaf"
7852,9949,2097,"segm_6","leuven1b_run1_segm.eaf"
9949,15244,5295,"segm_7","leuven1b_run1_segm.eaf"
15244,17867,2623,"segm_8","leuven1b_run1_segm.eaf"
17867,23061,5194,"segm_9","leuven1b_run1_segm.eaf"
23061,27642,4581,"segm_10","leuven1b_run1_segm.eaf"
27642,30275,2633,"segm_11","leuven1b_run1_segm.eaf"
